id,level,message,created_at
302,INFO,本轮随机选中 UID=7305759370 转发：已转发（ai）：今天的快乐是可爱给的，尤其是欧皇那段绝了,2026-09-07 01:25:04
301,INFO,配置已更新：['ai_enabled'],2026-09-07 01:23:49
300,INFO,已删除自定义人格：动漫梗百科,2026-09-07 01:20:57
299,INFO,监控刷新完成：70 在线 / 0 异常,2026-09-07 01:15:36
298,WARN,当前不在工作时间，跳过本轮轮询,2026-09-07 01:15:35
297,INFO,配置已更新：['working_hours'],2026-09-07 01:14:04
296,INFO,配置已更新：['working_hours'],2026-09-07 01:13:55
295,INFO,配置已更新：['working_hours'],2026-09-07 01:13:40
294,WARN,当前不在工作时间，跳过本轮轮询,2026-09-07 01:00:34
293,WARN,当前不在工作时间，跳过本轮轮询,2026-09-07 00:45:34
292,WARN,当前不在工作时间，跳过本轮轮询,2026-09-07 00:30:34
291,WARN,当前不在工作时间，跳过本轮轮询,2026-09-07 00:15:34
290,WARN,当前不在工作时间，跳过本轮轮询,2026-09-07 00:00:34
289,WARN,当前不在工作时间，跳过本轮轮询,2026-09-06 23:45:34
288,WARN,当前不在工作时间，跳过本轮轮询,2026-09-06 23:30:34
287,WARN,当前不在工作时间，跳过本轮轮询,2026-09-06 23:15:33
286,INFO,监控刷新完成：70 在线 / 0 异常,2026-09-06 23:05:07
285,INFO,已添加监控 UID=1949646203 昵称=-Moooooa-,2026-09-06 23:03:55
284,INFO,已添加监控 UID=7399336715 昵称=桃离现实p,2026-09-06 23:03:45
283,INFO,已添加监控 UID=5651907816 昵称=喜茶苍苍子_,2026-09-06 23:03:37
282,INFO,已添加监控 UID=6850282182 昵称=九曲-jean,2026-09-06 23:03:29
281,INFO,已添加监控 UID=5839569478 昵称=修修猫ww,2026-09-06 23:03:18
280,INFO,已添加监控 UID=1745231053 昵称=-Miua-,2026-09-06 23:03:00
279,INFO,已添加监控 UID=5412476694 昵称=啊川_Azey,2026-09-06 23:02:41
278,INFO,已添加监控 UID=3214584813 昵称=害羞7,2026-09-06 23:02:25
277,WARN,添加监控失败：该 UID 已在监控列表中,2026-09-06 23:02:17
276,INFO,监控刷新完成：61 在线 / 0 异常,2026-09-06 23:02:16
275,INFO,已添加监控 UID=1982883477 昵称=原子atomzi,2026-09-06 23:01:53
274,INFO,已添加监控 UID=6504801191 昵称=隼隼子,2026-09-06 23:01:14
273,INFO,本轮随机选中 UID=5675638543 转发：已转发（normal）：纯转发,2026-09-06 23:00:33
272,INFO,已添加监控 UID=5514656753 昵称=不鱼Sena,2026-09-06 23:00:30
271,INFO,已添加监控 UID=2909346573 昵称=一初酱w一,2026-09-06 23:00:22
270,INFO,已添加监控 UID=3020082811 昵称=影子喵Ghost,2026-09-06 22:59:29
269,INFO,已添加监控 UID=5161204669 昵称=魔法猫猫王迟迟,2026-09-06 22:59:16
268,INFO,已添加监控 UID=7509296478 昵称=星黛鹿鹿i,2026-09-06 22:59:05
267,INFO,已添加监控 UID=8307595824 昵称=阿薰kaOri__,2026-09-06 22:58:40
266,INFO,监控刷新完成：53 在线 / 0 异常,2026-09-06 22:58:40
265,INFO,已添加监控 UID=5276995171 昵称=冉冉不甜v,2026-09-06 22:57:49
264,INFO,本轮随机选中 UID=7486414531 转发：已转发（normal）：纯转发,2026-09-06 22:44:33
263,INFO,本轮随机选中 UID=6682498811 转发：已转发（normal）：纯转发,2026-09-06 22:28:25
262,INFO,本轮随机选中 UID=2921473410 转发：已转发（normal）：纯转发,2026-09-06 22:12:17
261,INFO,本轮随机选中 UID=2921473410 转发：已转发（normal）：纯转发,2026-09-06 21:56:23
260,INFO,本轮随机选中 UID=7457068634 转发：已转发（normal）：纯转发,2026-09-06 21:40:28
259,INFO,本轮随机选中 UID=1853544207 转发：已转发（normal）：纯转发,2026-09-06 21:24:36
258,INFO,本轮随机选中 UID=6299489712 转发：已转发（normal）：纯转发,2026-09-06 21:08:42
257,INFO,本轮随机选中 UID=4067412545 转发：已转发（normal）：纯转发,2026-09-06 20:52:48
256,INFO,本轮随机选中 UID=2285837165 转发：已转发（normal）：纯转发,2026-09-06 20:36:55
255,INFO,本轮随机选中 UID=3226642213 转发：已转发（normal）：纯转发,2026-09-06 20:21:00
254,INFO,本轮随机选中 UID=2389901855 转发：已转发（normal）：纯转发,2026-09-06 20:05:05
253,INFO,本轮随机选中 UID=5259369874 转发：已转发（normal）：纯转发,2026-09-06 19:49:11
252,INFO,本轮随机选中 UID=7823427774 转发：已转发（normal）：纯转发,2026-09-06 19:33:18
251,INFO,本轮随机选中 UID=7486414531 转发：已转发（normal）：纯转发,2026-09-06 19:17:26
250,INFO,本轮随机选中 UID=1623845792 转发：已转发（normal）：纯转发,2026-09-06 19:01:33
249,INFO,本轮随机选中 UID=2389901855 转发：已转发（normal）：纯转发,2026-09-06 18:45:43
248,INFO,本轮随机选中 UID=7504708803 转发：已转发（normal）：纯转发,2026-09-06 18:29:50
247,INFO,本轮随机选中 UID=2313817900 转发：已转发（normal）：纯转发,2026-09-06 18:13:57
246,INFO,本轮随机选中 UID=7504708803 转发：已转发（normal）：纯转发,2026-09-06 17:58:03
245,INFO,本轮随机选中 UID=7814334771 转发：已转发（normal）：纯转发,2026-09-06 17:42:12
244,INFO,本轮随机选中 UID=7305759370 转发：已转发（normal）：纯转发,2026-09-06 17:26:21
243,INFO,本轮随机选中 UID=1853544207 转发：已转发（normal）：纯转发,2026-09-06 16:54:35
242,INFO,本轮随机选中 UID=2417091607 转发：已转发（normal）：纯转发,2026-09-06 16:38:43
241,INFO,监控刷新完成：53 在线 / 0 异常,2026-09-06 16:32:56
240,WARN,添加监控失败：该 UID 已在监控列表中,2026-09-06 16:32:03
239,INFO,已添加监控 UID=2313817900 昵称=-渊秧-,2026-09-06 16:31:55
238,INFO,已添加监控 UID=7283423031 昵称=呆猫猫--,2026-09-06 16:31:45
237,INFO,监控刷新完成：51 在线 / 0 异常,2026-09-06 16:31:42
236,INFO,已添加监控 UID=1850920525 昵称=努力的十八魔,2026-09-06 16:30:53
235,INFO,已添加监控 UID=2389901855 昵称=雪晴Astra-,2026-09-06 16:29:49
234,INFO,已添加监控 UID=2673655454 昵称=-梓貓-,2026-09-06 16:29:38
233,INFO,已添加监控 UID=5259369874 昵称=Shika小鹿鹿,2026-09-06 16:29:31
232,INFO,已添加监控 UID=1894225741 昵称=千夜未来,2026-09-06 16:29:19
231,INFO,本轮随机选中 UID=4067412545 转发：已转发（normal）：纯转发,2026-09-06 16:28:54
230,INFO,本轮随机选中 UID=5080828464 转发：已转发（normal）：纯转发,2026-09-06 16:28:01
229,INFO,监控刷新完成：46 在线 / 0 异常,2026-09-06 16:27:38
228,INFO,监控刷新完成：40 在线 / 0 异常,2026-09-06 16:26:54
227,INFO,已添加监控 UID=1842707505 昵称=瓜希酱,2026-09-06 16:26:53
226,INFO,已添加监控 UID=6474923946 昵称=三刀刀Miido,2026-09-06 16:26:45
225,INFO,已添加监控 UID=6070687626 昵称=Month-月一,2026-09-06 16:26:38
224,INFO,已添加监控 UID=3489213692 昵称=w欧皇百合子w,2026-09-06 16:26:33
223,INFO,已添加监控 UID=2417091607 昵称=白露很白,2026-09-06 16:26:27
222,INFO,已添加监控 UID=6655450792 昵称=萌芽丷,2026-09-06 16:26:20
221,INFO,已添加监控 UID=5586261196 昵称=miko酱ww,2026-09-06 16:26:15
220,INFO,本轮随机选中 UID=1853544207 转发：已转发（normal）：纯转发,2026-09-06 16:25:03
219,INFO,本轮随机选中 UID=3226642213 转发：已转发（normal）：纯转发,2026-09-06 16:22:46
218,INFO,本轮随机选中 UID=7457068634 转发：已转发（normal）：纯转发,2026-09-06 16:07:10
217,INFO,本轮随机选中 UID=5654934057 转发：已转发（normal）：纯转发,2026-09-06 15:51:32
216,INFO,本轮随机选中 UID=6475305895 转发：已转发（normal）：纯转发,2026-09-06 15:35:54
215,INFO,本轮随机选中 UID=5576135998 转发：已转发（normal）：纯转发,2026-09-06 15:20:16
214,INFO,本轮随机选中 UID=6475305895 转发：已转发（normal）：纯转发,2026-09-06 15:04:39
213,INFO,本轮随机选中 UID=7823427774 转发：已转发（normal）：纯转发,2026-09-06 14:49:01
212,INFO,本轮随机选中 UID=5576135998 转发：已转发（normal）：纯转发,2026-09-06 14:33:23
211,INFO,本轮随机选中 UID=3226642213 转发：已转发（normal）：纯转发,2026-09-06 14:17:46
210,INFO,本轮随机选中 UID=3325037114 转发：已转发（normal）：纯转发,2026-09-06 14:02:09
209,INFO,本轮随机选中 UID=7486414531 转发：已转发（normal）：纯转发,2026-09-06 13:46:31
208,INFO,监控刷新完成：39 在线 / 0 异常,2026-09-06 13:31:37
207,INFO,本轮随机选中 UID=2285837165 转发：已转发（normal）：纯转发,2026-09-06 13:30:54
206,INFO,调度器已启动,2026-09-06 13:30:17
205,INFO,本轮随机选中 UID=5428530579 转发：已转发（normal）：纯转发,2026-09-06 13:29:14
204,INFO,监控刷新完成：39 在线 / 0 异常,2026-09-06 13:14:19
203,INFO,本轮随机选中 UID=6682498811 转发：已转发（normal）：纯转发,2026-09-06 13:13:38
202,INFO,本轮随机选中 UID=2686882291 转发：已转发（normal）：纯转发,2026-09-06 13:13:36
201,INFO,调度器已启动,2026-09-06 13:12:59
200,INFO,本轮随机选中 UID=6299489712 转发：已转发（normal）：纯转发,2026-09-06 13:06:23
199,INFO,本轮随机选中 UID=1853544207 转发：已转发（normal）：纯转发,2026-09-06 13:05:50
198,INFO,本轮随机选中 UID=4067412545 转发：已转发（normal）：纯转发,2026-09-06 12:50:46
197,INFO,本轮随机选中 UID=6299489712 转发：已转发（normal）：纯转发,2026-09-06 12:50:25
196,INFO,本轮随机选中 UID=7710206006 转发：已转发（normal）：纯转发,2026-09-06 12:50:12
195,INFO,调度器已启动,2026-09-06 12:50:09
194,INFO,调度器已停止,2026-09-06 12:50:08
193,INFO,监控刷新完成：39 在线 / 0 异常,2026-09-06 12:49:28
192,INFO,调度器已启动,2026-09-06 12:49:25
191,INFO,已添加监控 UID=5080828464 昵称=洛城雪Yuki,2026-09-06 12:48:49
190,INFO,已添加监控 UID=2686882291 昵称=菲漓璃,2026-09-06 12:48:42
189,WARN,添加监控失败：该 UID 已在监控列表中,2026-09-06 12:48:30
188,INFO,已添加监控 UID=6601835349 昵称=萌萌子_Moeko,2026-09-06 12:48:23
187,INFO,已添加监控 UID=5675638543 昵称=香草奶喵,2026-09-06 12:48:11
186,INFO,已添加监控 UID=2921473410 昵称=雷鬼Soul,2026-09-06 12:48:03
185,WARN,添加监控失败：该 UID 已在监控列表中,2026-09-06 12:47:39
184,INFO,监控刷新完成：34 在线 / 0 异常,2026-09-06 12:47:35
183,INFO,监控刷新完成：34 在线 / 0 异常,2026-09-06 12:44:50
182,INFO,已添加监控 UID=6475305895 昵称=二佐-Nisa,2026-09-06 12:44:14
181,INFO,已添加监控 UID=1726628765 昵称=懵懵白日梦,2026-09-06 12:44:03
180,INFO,已添加监控 UID=4067412545 昵称=九九归一Jiu,2026-09-06 12:43:52
179,INFO,已添加监控 UID=5102198557 昵称=Fukurou_梟,2026-09-06 12:43:45
178,INFO,已添加监控 UID=5654934057 昵称=三度_69,2026-09-06 12:43:36
177,INFO,已添加监控 UID=7710206006 昵称=栗奈_,2026-09-06 12:43:28
176,INFO,已添加监控 UID=7463997436 昵称=星澜想来杯珍珠奶茶,2026-09-06 12:43:19
175,INFO,本轮随机选中 UID=7823427774 转发：已转发（normal）：纯转发,2026-09-06 12:36:24
174,INFO,监控刷新完成：27 在线 / 0 异常,2026-09-06 12:35:56
173,INFO,已添加监控 UID=2360472482 昵称=牛奶宝宝milkbaby,2026-09-06 12:35:16
172,INFO,已添加监控 UID=6682498811 昵称=琪七7ki,2026-09-06 12:35:10
171,INFO,已添加监控 UID=5229580464 昵称=小端鱼子酱ovo,2026-09-06 12:35:03
170,INFO,已添加监控 UID=5767274315 昵称=小奶糕Milky,2026-09-06 12:34:58
169,INFO,监控刷新完成：23 在线 / 0 异常,2026-09-06 12:34:40
168,INFO,已添加监控 UID=7305759370 昵称=肉扣热热子,2026-09-06 12:34:12
167,INFO,已添加监控 UID=7823427774 昵称=氢氧化钡-,2026-09-06 12:32:17
166,INFO,已添加监控 UID=5428530579 昵称=绿茄茄茄子,2026-09-06 12:32:09
165,INFO,已添加监控 UID=1510124537 昵称=溯兮-sukki,2026-09-06 12:31:29
164,INFO,监控刷新完成：19 在线 / 0 异常,2026-09-06 12:31:05
163,INFO,监控刷新完成：19 在线 / 0 异常,2026-09-06 12:29:22
162,INFO,监控刷新完成：19 在线 / 0 异常,2026-09-06 12:28:34
161,INFO,已添加监控 UID=1623845792 昵称=Kuta柯特,2026-09-06 12:27:51
160,INFO,已添加监控 UID=7753670397 昵称=Uiniki黎落落__,2026-09-06 12:27:40
159,WARN,添加监控失败：该 UID 已在监控列表中,2026-09-06 12:27:32
158,INFO,已添加监控 UID=7457068634 昵称=Tina很妖孽呀,2026-09-06 12:27:03
157,INFO,已添加监控 UID=6294551074 昵称=神沢永莉,2026-09-06 12:26:50
156,INFO,监控刷新完成：15 在线 / 0 异常,2026-09-06 12:26:25
155,INFO,已添加监控 UID=1853544207 昵称=六二二同学,2026-09-06 12:26:08
154,INFO,已添加监控 UID=622622456 昵称=,2026-09-06 12:25:47
153,INFO,已添加监控 UID=5576135998 昵称=幼愛Yume,2026-09-06 12:25:21
152,INFO,已添加监控 UID=6299489712 昵称=丸丸幽,2026-09-06 12:25:04
151,INFO,监控刷新完成：12 在线 / 1 异常,2026-09-06 12:24:37
150,INFO,已添加监控 UID=5513509073 昵称=阮邑Fairy,2026-09-06 12:24:18
149,INFO,已添加监控 UID=622622456 昵称=,2026-09-06 12:24:09
148,INFO,监控刷新完成：11 在线 / 0 异常,2026-09-06 12:23:43
147,INFO,已添加监控 UID=3226642213 昵称=兔子兔子兔w,2026-09-06 12:23:29
146,INFO,本轮随机选中 UID=3325037114 转发：已转发（normal）：纯转发,2026-09-06 12:20:50
145,INFO,本轮随机选中 UID=5764605043 转发：已转发（normal）：纯转发,2026-09-06 12:05:40
144,INFO,本轮随机选中 UID=7814334771 转发：已转发（normal）：纯转发,2026-09-06 11:50:31
143,INFO,本轮随机选中 UID=7533347976 转发：已转发（normal）：纯转发,2026-09-06 11:35:21
142,INFO,本轮随机选中 UID=1683529827 转发：已转发（normal）：纯转发,2026-09-06 11:20:11
141,INFO,本轮随机选中 UID=7504708803 转发：已转发（normal）：纯转发,2026-09-06 11:05:01
140,INFO,本轮随机选中 UID=5174017612 转发：已转发（normal）：纯转发,2026-09-06 10:49:52
139,INFO,本轮随机选中 UID=7486414531 转发：已转发（normal）：纯转发,2026-09-06 10:34:42
138,INFO,本轮随机选中 UID=7486414531 转发：已转发（normal）：纯转发,2026-09-06 10:19:32
137,INFO,本轮随机选中 UID=5621571415 转发：已转发（normal）：纯转发,2026-09-06 10:04:23
136,INFO,本轮随机选中 UID=5621571415 转发：已转发（normal）：纯转发,2026-09-06 09:49:12
135,INFO,本轮随机选中 UID=7533347976 转发：已转发（normal）：纯转发,2026-09-06 09:34:03
134,INFO,本轮随机选中 UID=5174017612 转发：已转发（normal）：纯转发,2026-09-06 09:18:54
133,INFO,本轮随机选中 UID=7814334771 转发：已转发（normal）：纯转发,2026-09-06 09:03:45
132,INFO,本轮随机选中 UID=7486414531 转发：已转发（normal）：纯转发,2026-09-06 08:48:35
131,INFO,本轮随机选中 UID=5621571415 转发：已转发（normal）：纯转发,2026-09-06 08:33:26
130,INFO,本轮随机选中 UID=7814334771 转发：已转发（normal）：纯转发,2026-09-06 08:18:17
129,INFO,本轮随机选中 UID=7486414531 转发：已转发（normal）：纯转发,2026-09-06 08:03:08
128,INFO,本轮随机选中 UID=5174017612 转发：已转发（normal）：纯转发,2026-09-06 07:47:58
127,INFO,本轮随机选中 UID=2285837165 转发：已转发（normal）：纯转发,2026-09-06 07:32:49
126,INFO,本轮随机选中 UID=7814334771 转发：已转发（normal）：纯转发,2026-09-06 07:17:41
125,INFO,本轮随机选中 UID=2285837165 转发：已转发（normal）：纯转发,2026-09-06 07:02:32
124,INFO,本轮随机选中 UID=7486414531 转发：已转发（normal）：纯转发,2026-09-06 06:47:23
123,INFO,本轮随机选中 UID=7533347976 转发：已转发（normal）：纯转发,2026-09-06 06:32:15
122,INFO,本轮随机选中 UID=3325037114 转发：已转发（normal）：纯转发,2026-09-06 06:17:07
121,INFO,本轮随机选中 UID=7533347976 转发：已转发（normal）：纯转发,2026-09-06 06:01:58
120,INFO,本轮随机选中 UID=2285837165 转发：已转发（normal）：纯转发,2026-09-06 05:46:49
119,INFO,本轮随机选中 UID=5621571415 转发：已转发（normal）：纯转发,2026-09-06 05:31:41
118,INFO,本轮随机选中 UID=2285837165 转发：已转发（normal）：纯转发,2026-09-06 05:16:32
117,INFO,本轮随机选中 UID=5621571415 转发：已转发（normal）：纯转发,2026-09-06 05:01:24
116,INFO,本轮随机选中 UID=1683529827 转发：已转发（normal）：纯转发,2026-09-06 04:46:15
115,INFO,本轮随机选中 UID=1683529827 转发：已转发（normal）：纯转发,2026-09-06 04:31:06
114,INFO,本轮随机选中 UID=5174017612 转发：已转发（normal）：纯转发,2026-09-06 04:15:57
113,INFO,本轮随机选中 UID=7486414531 转发：已转发（normal）：纯转发,2026-09-06 04:00:48
112,WARN,当前不在工作时间，跳过本轮轮询,2026-09-06 03:45:39
111,WARN,当前不在工作时间，跳过本轮轮询,2026-09-06 03:30:39
110,WARN,当前不在工作时间，跳过本轮轮询,2026-09-06 03:15:38
109,WARN,当前不在工作时间，跳过本轮轮询,2026-09-06 03:00:38
108,WARN,当前不在工作时间，跳过本轮轮询,2026-09-06 02:45:38
107,WARN,当前不在工作时间，跳过本轮轮询,2026-09-06 02:30:38
106,WARN,当前不在工作时间，跳过本轮轮询,2026-09-06 02:15:38
105,WARN,当前不在工作时间，跳过本轮轮询,2026-09-06 02:00:38
104,WARN,当前不在工作时间，跳过本轮轮询,2026-09-06 01:45:38
103,WARN,当前不在工作时间，跳过本轮轮询,2026-09-06 01:30:38
102,WARN,当前不在工作时间，跳过本轮轮询,2026-09-06 01:15:37
101,WARN,当前不在工作时间，跳过本轮轮询,2026-09-06 01:00:37
100,WARN,当前不在工作时间，跳过本轮轮询,2026-09-06 00:45:37
99,INFO,监控刷新完成：10 在线 / 0 异常,2026-09-06 00:32:42
98,INFO,配置已更新：['interval_minutes'],2026-09-06 00:31:04
97,INFO,调度器已启动,2026-09-06 00:30:37
96,WARN,当前不在工作时间，跳过本轮轮询,2026-09-06 00:30:37
95,WARN,当前不在工作时间，跳过本轮轮询,2026-09-06 00:25:40
94,WARN,当前不在工作时间，跳过本轮轮询,2026-09-06 00:10:40
93,WARN,当前不在工作时间，跳过本轮轮询,2026-09-05 23:55:40
92,WARN,当前不在工作时间，跳过本轮轮询,2026-09-05 23:40:40
91,INFO,监控刷新完成：10 在线 / 0 异常,2026-09-05 23:29:27
90,INFO,已添加监控 UID=7814334771 昵称=cheese_egg0v0,2026-09-05 23:29:14
89,WARN,添加监控失败：该 UID 已在监控列表中,2026-09-05 23:28:55
88,INFO,已添加监控 UID=7504708803 昵称=小凛喵儿,2026-09-05 23:28:04
87,INFO,监控刷新完成：8 在线 / 0 异常,2026-09-05 23:27:28
86,INFO,已添加监控 UID=2285837165 昵称=Natsuko_夏夏子,2026-09-05 23:27:15
85,INFO,监控刷新完成：7 在线 / 0 异常,2026-09-05 23:27:13
84,WARN,当前不在工作时间，跳过本轮轮询,2026-09-05 23:25:39
83,WARN,当前不在工作时间，跳过本轮轮询,2026-09-05 23:10:39
82,INFO,本轮随机选中 UID=5174017612 转发：已转发（normal）：纯转发,2026-09-05 22:55:39
81,INFO,本轮随机选中 UID=3325037114 转发：已转发（normal）：纯转发,2026-09-05 22:40:31
80,INFO,本轮随机选中 UID=1683529827 转发：已转发（normal）：纯转发,2026-09-05 22:25:24
79,INFO,本轮随机选中 UID=1683529827 转发：已转发（normal）：纯转发,2026-09-05 22:10:17
78,INFO,本轮随机选中 UID=5764605043 转发：已转发（normal）：纯转发,2026-09-05 21:55:10
77,INFO,本轮随机选中 UID=1683529827 转发：已转发（normal）：纯转发,2026-09-05 21:40:03
76,INFO,本轮随机选中 UID=7486414531 转发：已转发（normal）：纯转发,2026-09-05 21:24:56
75,INFO,本轮随机选中 UID=7533347976 转发：已转发（normal）：纯转发,2026-09-05 21:09:45
74,INFO,本轮随机选中 UID=5764605043 转发：已转发（normal）：纯转发,2026-09-05 20:54:38
73,INFO,本轮随机选中 UID=3325037114 转发：已转发（normal）：纯转发,2026-09-05 20:39:30
72,INFO,本轮随机选中 UID=5174017612 转发：已转发（normal）：纯转发,2026-09-05 20:24:23
71,INFO,本轮随机选中 UID=7486414531 转发：已转发（normal）：纯转发,2026-09-05 20:09:16
70,INFO,本轮随机选中 UID=5764605043 转发：已转发（normal）：纯转发,2026-09-05 19:54:08
69,INFO,本轮随机选中 UID=7533347976 转发：已转发（normal）：纯转发,2026-09-05 19:39:01
68,INFO,本轮随机选中 UID=5764605043 转发：已转发（normal）：纯转发,2026-09-05 19:23:54
67,INFO,本轮随机选中 UID=3325037114 转发：已转发（normal）：纯转发,2026-09-05 19:08:47
66,INFO,本轮随机选中 UID=1683529827 转发：已转发（normal）：纯转发,2026-09-05 18:53:40
65,INFO,本轮随机选中 UID=1683529827 转发：已转发（normal）：纯转发,2026-09-05 18:38:33
64,INFO,本轮随机选中 UID=7533347976 转发：已转发（normal）：纯转发,2026-09-05 18:23:26
63,INFO,本轮随机选中 UID=7486414531 转发：已转发（normal）：纯转发,2026-09-05 18:08:19
62,INFO,本轮随机选中 UID=7486414531 转发：已转发（normal）：纯转发,2026-09-05 17:53:11
61,INFO,本轮随机选中 UID=5764605043 转发：已转发（normal）：纯转发,2026-09-05 17:38:03
60,INFO,本轮随机选中 UID=5174017612 转发：已转发（normal）：纯转发,2026-09-05 17:22:57
59,INFO,本轮随机选中 UID=7533347976 转发：已转发（normal）：纯转发,2026-09-05 17:07:50
58,INFO,本轮随机选中 UID=5764605043 转发：已转发（normal）：纯转发,2026-09-05 16:52:43
57,INFO,本轮随机选中 UID=7486414531 转发：已转发（normal）：纯转发,2026-09-05 16:37:35
56,INFO,本轮随机选中 UID=3325037114 转发：已转发（normal）：纯转发,2026-09-05 16:22:29
55,INFO,本轮随机选中 UID=3325037114 转发：已转发（normal）：纯转发,2026-09-05 16:07:22
54,INFO,本轮随机选中 UID=7533347976 转发：已转发（normal）：纯转发,2026-09-05 15:52:14
53,INFO,本轮随机选中 UID=5174017612 转发：已转发（normal）：纯转发,2026-09-05 15:37:08
52,INFO,本轮随机选中 UID=5621571415 转发：已转发（normal）：纯转发,2026-09-05 15:22:01
51,INFO,本轮随机选中 UID=1683529827 转发：已转发（normal）：纯转发,2026-09-05 15:06:54
50,INFO,本轮随机选中 UID=7486414531 转发：已转发（normal）：纯转发,2026-09-05 14:51:47
49,INFO,本轮随机选中 UID=5764605043 转发：已转发（normal）：纯转发,2026-09-05 14:36:40
48,INFO,本轮随机选中 UID=7533347976 转发：已转发（normal）：纯转发,2026-09-05 14:21:33
47,INFO,本轮随机选中 UID=1683529827 转发：已转发（normal）：纯转发,2026-09-05 14:06:26
46,INFO,本轮随机选中 UID=5764605043 转发：已转发（normal）：纯转发,2026-09-05 13:51:19
45,INFO,本轮随机选中 UID=5764605043 转发：已转发（normal）：纯转发,2026-09-05 13:36:12
44,INFO,配置已更新：['ai_enabled'],2026-09-05 13:18:08
43,INFO,手动立即转发成功：UID=5174017612 persona=幽默,2026-09-05 13:18:04
42,INFO,配置已更新：['interval_minutes'],2026-09-05 13:18:02
41,INFO,配置已更新：['interval_minutes'],2026-09-05 13:18:01
40,INFO,配置已更新：['ai_enabled'],2026-09-05 13:17:51
39,INFO,本轮随机选中 UID=5621571415 转发：已转发（ai）：12？这波操作我给满分，扣一分怕你骄傲,2026-09-05 13:06:05
38,INFO,本轮随机选中 UID=3325037114 转发：已转发（ai）：看完这里我悟了，原来这里还能这么玩，服了,2026-09-05 12:35:57
37,INFO,本轮随机选中 UID=3325037114 转发：已转发（ai）：关于Cizen，我只想说：笑死，根本停不下来😂,2026-09-05 12:05:50
36,INFO,本轮随机选中 UID=5621571415 转发：已转发（ai）：看完12我悟了，原来重庆还能这么玩，服了,2026-09-05 11:35:43
35,INFO,本轮随机选中 UID=3325037114 转发：已转发（ai）：兔女郎？这波操作我给满分，扣一分怕你骄傲,2026-09-05 11:05:35
34,INFO,本轮随机选中 UID=1683529827 转发：已转发（ai）：今天的快乐是转发给的，尤其是微博那段绝了,2026-09-05 10:37:33
33,INFO,本轮随机选中 UID=5764605043 转发：已转发（ai）：今天的快乐是七周年给的，尤其是最后那段绝了,2026-09-05 10:35:28
32,INFO,本轮随机选中 UID=5621571415 转发：已转发（ai）：关于转发，我只想说：笑死，根本停不下来😂,2026-09-05 10:05:21
31,INFO,本轮随机选中 UID=5621571415 转发：已转发（ai）：cosplay？这波操作我给满分，扣一分怕你骄傲,2026-09-05 09:35:14
30,INFO,本轮随机选中 UID=5764605043 转发：已转发（ai）：月底？这波操作我给满分，扣一分怕你骄傲,2026-09-05 09:05:07
29,INFO,本轮随机选中 UID=1683529827 转发：已转发（ai）：别人都在聊转发，只有我在微博里找不到北🤣,2026-09-05 08:35:00
28,INFO,本轮随机选中 UID=3325037114 转发：已转发（ai）：关于兔女郎，我只想说：笑死，根本停不下来😂,2026-09-05 08:04:53
27,INFO,本轮随机选中 UID=7533347976 转发：已转发（ai）：今天的快乐是怎么办给的，尤其是微店那段绝了,2026-09-05 07:34:47
26,INFO,本轮随机选中 UID=5764605043 转发：已转发（ai）：看完一样我悟了，原来的话还能这么玩，服了,2026-09-05 07:04:41
25,INFO,本轮随机选中 UID=7533347976 转发：已转发（ai）：哇塞？这波操作我给满分，扣一分怕你骄傲,2026-09-05 06:34:34
24,INFO,本轮随机选中 UID=5764605043 转发：已转发（ai）：别人都在聊分享，只有我在图片里找不到北🤣,2026-09-05 06:04:28
23,INFO,本轮随机选中 UID=3325037114 转发：已转发（ai）：关于Sa74，我只想说：笑死，根本停不下来😂,2026-09-05 05:34:22
22,INFO,本轮随机选中 UID=7533347976 转发：已转发（ai）：关于哇塞，我只想说：笑死，根本停不下来😂,2026-09-05 05:04:15
21,INFO,本轮随机选中 UID=3325037114 转发：已转发（ai）：别人都在聊结膜炎，只有我在异物感里找不到北🤣,2026-09-05 04:34:09
20,INFO,配置已更新：['working_hours'],2026-09-05 04:09:56
19,INFO,监控刷新完成：7 在线 / 0 异常,2026-09-05 04:05:59
18,INFO,已添加监控 UID=5174017612 昵称=蠢沫沫-,2026-09-05 04:05:46
17,INFO,已添加监控 UID=3325037114 昵称=炭烤莉莉黑,2026-09-05 04:05:20
16,INFO,配置已更新：['monitor_auto_refresh'],2026-09-05 04:04:50
15,INFO,已添加监控 UID=7486414531 昵称=面饼丫面饼,2026-09-05 04:04:43
14,INFO,配置已更新：['monitor_auto_refresh'],2026-09-05 04:04:42
13,INFO,本轮随机选中 UID=5621571415 转发：已转发（ai）：今天的快乐是cosplay给的，尤其是二次元那段绝了,2026-09-05 04:04:07
12,INFO,本轮随机选中 UID=7533347976 转发：已转发（ai）：关于一次性，我只想说：笑死，根本停不下来😂,2026-09-05 04:04:02
11,INFO,调度器已启动,2026-09-05 04:03:57
10,INFO,授权已激活：6个月（到期 None）,2026-09-05 04:03:50
9,INFO,配置已更新：['persona'],2026-09-05 04:03:17
8,INFO,配置已更新：['ai_enabled'],2026-09-05 04:03:15
7,INFO,监控刷新完成：4 在线 / 0 异常,2026-09-05 04:03:08
6,INFO,已添加监控 UID=5621571415 昵称=宸淼淼cc,2026-09-05 04:03:01
